time,voltage,current,percentage
0.0,4.0,0.5,80.0
0.01,4.0,0.5,80.0
0.02,4.0,0.5,80.0
0.04,4.0,0.5,80.0
0.044,4.0,0.5,80.0
0.05,4.0,0.5,80.0
0.06,4.0,0.5,80.0
0.07,4.0,0.5,80.0
0.08,4.0,0.5,80.0
0.099,4.0,0.5,80.0
0.104,4.0,0.5,80.0
0.11,4.0,0.5,80.0
0.12,4.0,0.5,80.0
0.13,4.0,0.5,80.0
0.14,4.0,0.5,80.0
0.16,4.0,0.5,80.0
0.163,4.0,0.5,80.0
0.17,4.0,0.5,80.0
0.18,4.0,0.5,80.0
0.19,4.0,0.5,80.0
0.2,4.0,0.5,80.0
0.22,4.0,0.5,80.0
0.224,4.0,0.5,80.0
0.23,4.0,0.5,80.0
0.24,4.0,0.5,80.0
0.25,4.0,0.5,80.0
0.26,4.0,0.5,80.0
0.28,4.0,0.5,80.0
0.283,4.0,0.5,80.0
0.29,4.0,0.5,80.0
0.3,4.0,0.5,80.0
0.31,4.0,0.5,80.0
0.32,4.0,0.5,80.0
0.34,4.0,0.5,80.0
0.344,4.0,0.5,80.0
0.35,4.0,0.5,80.0
0.36,4.0,0.5,80.0
0.37,4.0,0.5,80.0
0.38,4.0,0.5,80.0
0.4,4.0,0.5,80.0
0.404,4.0,0.5,80.0
0.41,4.0,0.5,80.0
0.42,4.0,0.5,80.0
0.43,4.0,0.5,80.0
0.44,4.0,0.5,80.0
0.46,4.0,0.5,80.0
0.463,4.0,0.5,80.0
0.47,4.0,0.5,80.0
0.48,4.0,0.5,80.0
0.49,4.0,0.5,80.0
0.5,4.0,0.5,80.0
0.52,4.0,0.5,80.0
0.524,4.0,0.5,80.0
0.53,4.0,0.5,80.0
0.54,4.0,0.5,80.0
0.55,4.0,0.5,80.0
0.56,4.0,0.5,80.0
0.58,4.0,0.5,80.0
0.584,4.0,0.5,80.0
0.59,4.0,0.5,80.0
0.6,4.0,0.5,80.0
0.61,4.0,0.5,80.0
0.62,4.0,0.5,80.0
0.64,4.0,0.5,80.0
0.643,4.0,0.5,80.0
0.651,4.0,0.5,80.0
0.66,4.0,0.5,80.0
0.67,4.0,0.5,80.0
0.68,4.0,0.5,80.0
0.7,4.0,0.5,80.0
0.705,4.0,0.5,80.0
0.711,4.0,0.5,80.0
0.72,4.0,0.5,80.0
0.73,4.0,0.5,80.0
0.74,4.0,0.5,80.0
0.76,4.0,0.5,80.0
0.763,4.0,0.5,80.0
0.77,4.0,0.5,80.0
0.78,4.0,0.5,80.0
0.79,4.0,0.5,80.0
1.056,4.0,0.5,80.0
1.06,4.0,0.5,80.0
1.067,4.0,0.5,80.0
1.077,4.0,0.5,80.0
1.087,4.0,0.5,80.0
1.097,4.0,0.5,80.0
1.116,4.0,0.5,80.0
1.12,4.0,0.5,80.0
1.127,4.0,0.5,80.0
1.137,4.0,0.5,80.0
1.147,4.0,0.5,80.0
1.157,4.0,0.5,80.0
1.177,4.0,0.5,80.0
1.181,4.0,0.5,80.0
1.187,4.0,0.5,80.0
1.197,4.0,0.5,80.0
1.207,4.0,0.5,80.0
1.217,4.0,0.5,80.0
1.236,4.0,0.5,80.0
1.24,4.0,0.5,80.0
1.247,4.0,0.5,80.0
1.257,4.0,0.5,80.0
1.267,4.0,0.5,80.0
1.277,4.0,0.5,80.0
1.297,4.0,0.5,80.0
1.3,4.0,0.5,80.0
1.307,4.0,0.5,80.0
1.317,4.0,0.5,80.0
1.327,4.0,0.5,80.0
1.337,4.0,0.5,80.0
1.357,4.0,0.5,80.0
1.361,4.0,0.5,80.0
1.367,4.0,0.5,80.0
1.377,4.0,0.5,80.0
1.387,4.0,0.5,80.0
1.397,4.0,0.5,80.0
1.417,4.0,0.5,80.0
1.421,4.0,0.5,80.0
1.427,4.0,0.5,80.0
1.437,4.0,0.5,80.0
1.447,4.0,0.5,80.0
1.457,4.0,0.5,80.0
1.477,4.0,0.5,80.0
1.481,4.0,0.5,80.0
1.487,4.0,0.5,80.0
1.497,4.0,0.5,80.0
1.507,4.0,0.5,80.0
1.517,4.0,0.5,80.0
